Customer_ID,Already_Buys,Recommendation_1,Score_1,Recommendation_2,Score_2,Recommendation_3,Score_3
CUST_03606,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03607,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03608,"Beauty, Books, Electronics, Fashion, Sports",Food,0.2204,Toys,0.2197,Home & Garden,0.2117
CUST_03609,"Electronics, Toys",Home & Garden,0.2303,Sports,0.2225,Books,0.214
CUST_03610,"Books, Fashion, Toys",Sports,0.2207,Food,0.2183,Electronics,0.2165
CUST_03611,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03612,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_03613,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03614,"Fashion, Home & Garden, Sports",Toys,0.2245,Food,0.2212,Electronics,0.2161
CUST_03615,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03616,"Beauty, Electronics, Fashion, Food, Home & Garden",Sports,0.2271,Toys,0.2245,Books,0.2119
CUST_03617,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03618,"Beauty, Books, Electronics, Food, Sports",Toys,0.2216,Fashion,0.2158,Home & Garden,0.2098
CUST_03619,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03620,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03621,"Books, Electronics, Sports",Toys,0.2242,Food,0.2204,Fashion,0.2197
CUST_03622,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_03623,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03624,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03625,"Books, Toys",Electronics,0.2242,Food,0.2195,Fashion,0.2194
CUST_03626,"Beauty, Home & Garden",Toys,0.2235,Electronics,0.2201,Sports,0.2158
CUST_03627,"Books, Electronics, Sports, Toys",Food,0.2215,Home & Garden,0.2187,Fashion,0.2186
CUST_03628,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_03629,"Books, Fashion, Home & Garden, Sports, Toys",Food,0.2205,Electronics,0.2193,Beauty,0.21
CUST_03630,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03631,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_03632,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_03633,"Books, Fashion",Sports,0.22,Toys,0.2152,Food,0.2151
CUST_03634,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_03635,"Beauty, Electronics, Food, Home & Garden",Toys,0.2268,Sports,0.2252,Books,0.209
CUST_03636,"Electronics, Fashion, Food, Home & Garden, Sports, Toys",Beauty,0.2138,Books,0.2121,,0.0
CUST_03637,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_03638,"Books, Electronics, Fashion, Food, Home & Garden",Toys,0.2254,Sports,0.2245,Beauty,0.2123
CUST_03639,"Books, Fashion, Food",Sports,0.2288,Toys,0.2183,Beauty,0.2123
CUST_03640,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_03641,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03642,"Beauty, Books, Electronics, Fashion, Sports",Food,0.2204,Toys,0.2197,Home & Garden,0.2117
CUST_03643,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03644,"Beauty, Books, Sports",Food,0.2285,Fashion,0.2208,Electronics,0.2172
CUST_03645,"Books, Fashion, Food",Sports,0.2288,Toys,0.2183,Beauty,0.2123
CUST_03646,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03647,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_03648,"Beauty, Electronics, Sports",Food,0.2239,Toys,0.2227,Home & Garden,0.2154
CUST_03649,"Electronics, Fashion, Home & Garden",Toys,0.229,Sports,0.2235,Books,0.2125
CUST_03650,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03651,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03652,"Beauty, Electronics, Food, Home & Garden, Sports",Toys,0.2258,Fashion,0.2133,Books,0.2083
CUST_03653,"Electronics, Sports",Toys,0.2288,Food,0.2234,Home & Garden,0.2187
CUST_03654,"Books, Electronics, Food, Toys",Sports,0.2242,Home & Garden,0.2159,Beauty,0.2147
CUST_03655,"Beauty, Books, Food, Sports, Toys",Fashion,0.2186,Electronics,0.2175,Home & Garden,0.2122
CUST_03656,"Electronics, Fashion, Food, Sports",Toys,0.2243,Beauty,0.2159,Books,0.2141
CUST_03657,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_03658,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_03659,"Beauty, Books, Fashion",Sports,0.2195,Food,0.2184,Toys,0.2137
CUST_03660,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_03661,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03662,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_03663,"Fashion, Sports, Toys",Food,0.2289,Home & Garden,0.2201,Electronics,0.2199
CUST_03664,"Beauty, Books, Fashion, Food",Sports,0.2262,Toys,0.2164,Electronics,0.2076
CUST_03665,"Fashion, Home & Garden, Toys",Sports,0.2232,Electronics,0.2203,Food,0.214
CUST_03666,"Fashion, Food, Home & Garden, Toys",Sports,0.229,Electronics,0.2154,Books,0.2136
CUST_03667,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_03668,"Books, Electronics, Food, Sports",Toys,0.2243,Fashion,0.2187,Beauty,0.2167
CUST_03669,"Books, Home & Garden, Sports, Toys",Electronics,0.2239,Food,0.2217,Fashion,0.221
CUST_03670,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_03671,"Beauty, Sports, Toys",Food,0.2319,Electronics,0.2248,Home & Garden,0.2194
CUST_03672,"Electronics, Fashion, Toys",Sports,0.2264,Home & Garden,0.2239,Books,0.2172
CUST_03673,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03674,"Electronics, Food, Home & Garden, Sports, Toys",Beauty,0.2157,Fashion,0.2155,Books,0.2099
CUST_03675,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03676,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_03677,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03678,"Books, Electronics, Food",Toys,0.2251,Sports,0.2249,Beauty,0.2161
CUST_03679,"Books, Electronics, Sports, Toys",Food,0.2215,Home & Garden,0.2187,Fashion,0.2186
CUST_03680,"Food, Sports, Toys",Fashion,0.2218,Electronics,0.2197,Beauty,0.218
CUST_03681,"Fashion, Food, Home & Garden, Sports, Toys",Electronics,0.2169,Beauty,0.2134,Books,0.212
CUST_03682,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_03683,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03684,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03685,"Electronics, Home & Garden, Sports, Toys",Food,0.2183,Fashion,0.2154,Beauty,0.2134
CUST_03686,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_03687,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_03688,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03689,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_03690,"Beauty, Electronics, Fashion, Food",Sports,0.2305,Toys,0.2215,Books,0.2146
CUST_03691,"Electronics, Home & Garden, Sports",Toys,0.2313,Food,0.2162,Fashion,0.2155
CUST_03692,"Beauty, Food, Home & Garden",Sports,0.226,Toys,0.2239,Electronics,0.2136
CUST_03693,"Beauty, Books, Fashion, Food, Home & Garden, Sports, Toys",Electronics,0.2162,,0.0,,0.0
CUST_03694,"Beauty, Books, Home & Garden",Toys,0.2207,Electronics,0.2176,Food,0.2137
CUST_03695,"Electronics, Food, Sports, Toys",Home & Garden,0.2188,Beauty,0.2175,Fashion,0.2166
CUST_03696,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_03697,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03698,"Beauty, Books, Fashion",Sports,0.2195,Food,0.2184,Toys,0.2137
CUST_03699,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_03700,"Beauty, Books, Electronics, Fashion, Food, Home & Garden, Toys",Sports,0.2233,,0.0,,0.0
CUST_03701,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_03702,"Food, Sports, Toys",Fashion,0.2218,Electronics,0.2197,Beauty,0.218
CUST_03703,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03704,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03705,"Books, Toys",Electronics,0.2242,Food,0.2195,Fashion,0.2194
CUST_03706,"Beauty, Electronics, Sports",Food,0.2239,Toys,0.2227,Home & Garden,0.2154
CUST_03707,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03708,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03709,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_03710,"Electronics, Food, Sports, Toys",Home & Garden,0.2188,Beauty,0.2175,Fashion,0.2166
CUST_03711,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03712,"Beauty, Food, Home & Garden, Toys",Sports,0.225,Electronics,0.2191,Fashion,0.2116
CUST_03713,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_03714,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_03715,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_03716,"Beauty, Home & Garden, Sports",Food,0.2243,Toys,0.223,Electronics,0.221
CUST_03717,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03718,"Beauty, Food, Home & Garden, Sports, Toys",Electronics,0.2198,Fashion,0.2161,Books,0.2088
CUST_03719,"Books, Electronics, Sports",Toys,0.2242,Food,0.2204,Fashion,0.2197
CUST_03720,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03721,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03722,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03723,"Electronics, Home & Garden, Sports",Toys,0.2313,Food,0.2162,Fashion,0.2155
CUST_03724,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_03725,"Beauty, Home & Garden, Toys",Electronics,0.2252,Sports,0.2179,Food,0.2171
CUST_03726,"Beauty, Electronics, Fashion, Home & Garden, Toys",Sports,0.2222,Food,0.2135,Books,0.2121
CUST_03727,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_03728,"Beauty, Books, Electronics, Fashion, Food, Home & Garden",Sports,0.2235,Toys,0.2229,,0.0
CUST_03729,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_03730,"Beauty, Books, Fashion, Food, Home & Garden, Toys",Sports,0.2233,Electronics,0.215,,0.0
CUST_03731,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_03732,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_03733,"Fashion, Toys",Sports,0.2282,Home & Garden,0.2236,Food,0.2202
CUST_03734,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03735,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03736,"Books, Electronics, Food, Sports",Toys,0.2243,Fashion,0.2187,Beauty,0.2167
CUST_03737,"Beauty, Books, Electronics, Fashion, Food, Sports",Toys,0.2205,Home & Garden,0.21,,0.0
CUST_03738,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03739,"Books, Fashion, Home & Garden, Sports",Toys,0.2222,Food,0.2195,Electronics,0.2153
CUST_03740,"Food, Home & Garden, Sports",Toys,0.2276,Fashion,0.2204,Beauty,0.2174
CUST_03741,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_03742,"Beauty, Books, Electronics, Home & Garden, Sports",Toys,0.2239,Food,0.2176,Fashion,0.2149
CUST_03743,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03744,"Beauty, Fashion, Food",Sports,0.2331,Toys,0.2168,Books,0.2152
CUST_03745,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_03746,"Beauty, Fashion, Sports",Food,0.229,Toys,0.2159,Electronics,0.2133
CUST_03747,"Beauty, Electronics, Food, Toys",Sports,0.2274,Home & Garden,0.2177,Books,0.2125
CUST_03748,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_03749,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03750,"Beauty, Books, Home & Garden, Sports",Food,0.2218,Toys,0.221,Electronics,0.219
CUST_03751,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03752,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03753,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_03754,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03755,"Beauty, Books, Fashion, Food, Home & Garden, Sports",Toys,0.2207,Electronics,0.2129,,0.0
CUST_03756,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03757,"Beauty, Books, Fashion, Sports",Food,0.2253,Toys,0.2158,Electronics,0.2132
CUST_03758,"Beauty, Electronics, Food, Home & Garden, Sports",Toys,0.2258,Fashion,0.2133,Books,0.2083
CUST_03759,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_03760,"Beauty, Fashion, Home & Garden, Toys",Sports,0.222,Electronics,0.2192,Food,0.2167
CUST_03761,"Beauty, Food, Home & Garden, Toys",Sports,0.225,Electronics,0.2191,Fashion,0.2116
CUST_03762,"Electronics, Toys",Home & Garden,0.2303,Sports,0.2225,Books,0.214
CUST_03763,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03764,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03765,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_03766,"Beauty, Food, Home & Garden, Sports, Toys",Electronics,0.2198,Fashion,0.2161,Books,0.2088
CUST_03767,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03768,"Beauty, Electronics, Fashion, Food, Sports, Toys",Home & Garden,0.2158,Books,0.2132,,0.0
CUST_03769,"Home & Garden, Sports",Toys,0.2291,Food,0.224,Electronics,0.2236
CUST_03770,"Beauty, Home & Garden",Toys,0.2235,Electronics,0.2201,Sports,0.2158
CUST_03771,"Books, Home & Garden, Sports, Toys",Electronics,0.2239,Food,0.2217,Fashion,0.221
CUST_03772,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_03773,"Books, Electronics, Fashion, Home & Garden, Sports, Toys",Food,0.2172,Beauty,0.2109,,0.0
CUST_03774,"Beauty, Books, Fashion, Home & Garden, Toys",Sports,0.2187,Electronics,0.2179,Food,0.2163
CUST_03775,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_03776,"Beauty, Fashion, Food",Sports,0.2331,Toys,0.2168,Books,0.2152
CUST_03777,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03778,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_03779,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_03780,"Food, Home & Garden",Toys,0.2305,Sports,0.2297,Beauty,0.2168
CUST_03781,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_03782,"Books, Fashion, Home & Garden",Toys,0.2222,Sports,0.2177,Electronics,0.2127
CUST_03783,"Books, Electronics, Food, Home & Garden, Toys",Sports,0.222,Beauty,0.2135,Fashion,0.2133
CUST_03784,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03785,"Books, Electronics, Fashion, Food, Home & Garden, Toys",Sports,0.2241,Beauty,0.212,,0.0
CUST_03786,"Fashion, Home & Garden",Toys,0.2257,Sports,0.2238,Electronics,0.2127
CUST_03787,"Beauty, Sports, Toys",Food,0.2319,Electronics,0.2248,Home & Garden,0.2194
CUST_03788,"Fashion, Food, Sports",Toys,0.2206,Beauty,0.2159,Books,0.2145
CUST_03789,"Beauty, Electronics",Toys,0.2231,Sports,0.2207,Home & Garden,0.2165
CUST_03790,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03791,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03792,"Books, Sports, Toys",Food,0.2285,Fashion,0.2244,Electronics,0.2237
CUST_03793,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03794,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03795,"Electronics, Toys",Home & Garden,0.2303,Sports,0.2225,Books,0.214
CUST_03796,"Beauty, Books, Fashion, Food, Sports, Toys",Electronics,0.2148,Home & Garden,0.212,,0.0
CUST_03797,"Books, Fashion, Food, Sports",Toys,0.2192,Beauty,0.2138,Electronics,0.2094
CUST_03798,"Books, Electronics, Food, Home & Garden, Sports",Toys,0.2267,Fashion,0.2172,Beauty,0.2151
CUST_03799,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_03800,"Books, Food, Home & Garden",Toys,0.2254,Sports,0.2217,Fashion,0.2168
CUST_03801,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_03802,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03803,"Books, Electronics, Food, Home & Garden, Toys",Sports,0.222,Beauty,0.2135,Fashion,0.2133
CUST_03804,"Beauty, Books",Food,0.2197,Electronics,0.2143,Fashion,0.214
CUST_03805,"Beauty, Food, Sports, Toys",Electronics,0.2187,Fashion,0.2174,Home & Garden,0.2149
CUST_03806,"Books, Home & Garden, Toys",Electronics,0.2242,Fashion,0.2166,Sports,0.2136
CUST_03807,"Beauty, Electronics, Fashion, Sports",Food,0.2219,Toys,0.2208,Home & Garden,0.2143
CUST_03808,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03809,"Electronics, Home & Garden",Toys,0.2359,Sports,0.218,Beauty,0.2123
CUST_03810,"Beauty, Electronics, Food, Sports",Toys,0.2232,Fashion,0.2139,Home & Garden,0.2119
CUST_03811,"Electronics, Home & Garden, Toys",Sports,0.2193,Beauty,0.2117,Books,0.2097
CUST_03812,"Electronics, Food, Home & Garden",Toys,0.2321,Sports,0.2274,Beauty,0.2165
CUST_03813,"Beauty, Books, Fashion, Food",Sports,0.2262,Toys,0.2164,Electronics,0.2076
CUST_03814,Beauty,Food,0.2249,Sports,0.2185,Electronics,0.2159
CUST_03815,"Beauty, Books, Electronics, Fashion, Food, Sports",Toys,0.2205,Home & Garden,0.21,,0.0
CUST_03816,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03817,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03818,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03819,"Beauty, Fashion, Food",Sports,0.2331,Toys,0.2168,Books,0.2152
CUST_03820,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_03821,"Food, Sports",Fashion,0.2251,Toys,0.2233,Beauty,0.2217
CUST_03822,"Books, Electronics, Food, Toys",Sports,0.2242,Home & Garden,0.2159,Beauty,0.2147
CUST_03823,"Books, Electronics, Fashion",Toys,0.222,Sports,0.221,Home & Garden,0.2122
CUST_03824,"Food, Home & Garden, Sports, Toys",Electronics,0.2208,Fashion,0.2191,Beauty,0.2157
CUST_03825,"Beauty, Fashion, Home & Garden, Toys",Sports,0.222,Electronics,0.2192,Food,0.2167
CUST_03826,"Books, Electronics, Toys",Home & Garden,0.2206,Sports,0.2168,Fashion,0.2133
CUST_03827,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_03828,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03829,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03830,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_03831,"Fashion, Sports",Food,0.231,Toys,0.2186,Books,0.2146
CUST_03832,"Books, Electronics, Home & Garden, Toys",Sports,0.2159,Fashion,0.2127,Beauty,0.2107
CUST_03833,"Beauty, Fashion, Food, Sports, Toys",Electronics,0.2152,Home & Garden,0.2142,Books,0.2133
CUST_03834,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03835,"Electronics, Food, Home & Garden, Sports, Toys",Beauty,0.2157,Fashion,0.2155,Books,0.2099
CUST_03836,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_03837,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_03838,"Home & Garden, Toys",Electronics,0.2299,Sports,0.2176,Food,0.2131
CUST_03839,"Beauty, Electronics, Food, Home & Garden, Sports, Toys",Fashion,0.2136,Books,0.2095,,0.0
CUST_03840,"Books, Home & Garden",Toys,0.2257,Electronics,0.2185,Fashion,0.2173
CUST_03841,"Beauty, Fashion, Sports",Food,0.229,Toys,0.2159,Electronics,0.2133
CUST_03842,Fashion,Sports,0.2344,Books,0.2236,Food,0.2157
CUST_03843,"Beauty, Food, Sports",Toys,0.2191,Fashion,0.2182,Electronics,0.2131
CUST_03844,"Beauty, Books, Fashion, Sports",Food,0.2253,Toys,0.2158,Electronics,0.2132
CUST_03845,"Books, Food, Toys",Sports,0.2246,Fashion,0.2182,Electronics,0.2163
CUST_03846,"Electronics, Fashion, Food, Home & Garden",Sports,0.2292,Toys,0.2279,Beauty,0.2135
CUST_03847,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03848,"Beauty, Fashion, Sports",Food,0.229,Toys,0.2159,Electronics,0.2133
CUST_03849,"Electronics, Food, Home & Garden",Toys,0.2321,Sports,0.2274,Beauty,0.2165
CUST_03850,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03851,"Books, Electronics, Sports",Toys,0.2242,Food,0.2204,Fashion,0.2197
CUST_03852,"Beauty, Food",Sports,0.2324,Toys,0.2176,Books,0.211
CUST_03853,"Beauty, Fashion, Sports",Food,0.229,Toys,0.2159,Electronics,0.2133
CUST_03854,Sports,Food,0.2463,Fashion,0.2344,Electronics,0.2229
CUST_03855,"Beauty, Electronics, Food, Home & Garden, Sports",Toys,0.2258,Fashion,0.2133,Books,0.2083
CUST_03856,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03857,"Beauty, Fashion, Sports",Food,0.229,Toys,0.2159,Electronics,0.2133
CUST_03858,"Beauty, Food, Home & Garden, Toys",Sports,0.225,Electronics,0.2191,Fashion,0.2116
CUST_03859,"Books, Food",Sports,0.2259,Toys,0.2199,Fashion,0.2197
CUST_03860,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03861,"Beauty, Books, Electronics, Food",Sports,0.2233,Toys,0.2215,Fashion,0.2112
CUST_03862,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_03863,"Beauty, Electronics, Toys",Home & Garden,0.2231,Sports,0.2211,Food,0.2167
CUST_03864,"Books, Home & Garden, Sports",Toys,0.2245,Fashion,0.223,Food,0.2208
CUST_03865,"Electronics, Home & Garden, Sports, Toys",Food,0.2183,Fashion,0.2154,Beauty,0.2134
CUST_03866,"Books, Home & Garden, Sports",Toys,0.2245,Fashion,0.223,Food,0.2208
CUST_03867,"Fashion, Food, Sports, Toys",Home & Garden,0.2155,Electronics,0.2151,Books,0.2147
CUST_03868,Home & Garden,Toys,0.2363,Electronics,0.2243,Sports,0.2131
CUST_03869,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03870,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03871,"Beauty, Books, Electronics, Food, Toys",Sports,0.2231,Home & Garden,0.2144,Fashion,0.212
CUST_03872,"Beauty, Sports",Food,0.2356,Electronics,0.2194,Fashion,0.2194
CUST_03873,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_03874,"Beauty, Fashion, Home & Garden, Toys",Sports,0.222,Electronics,0.2192,Food,0.2167
CUST_03875,"Electronics, Fashion, Food, Sports",Toys,0.2243,Beauty,0.2159,Books,0.2141
CUST_03876,"Beauty, Electronics, Toys",Home & Garden,0.2231,Sports,0.2211,Food,0.2167
CUST_03877,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03878,"Books, Toys",Electronics,0.2242,Food,0.2195,Fashion,0.2194
CUST_03879,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03880,"Sports, Toys",Food,0.2355,Electronics,0.2292,Fashion,0.2248
CUST_03881,"Books, Electronics, Food, Toys",Sports,0.2242,Home & Garden,0.2159,Beauty,0.2147
CUST_03882,"Beauty, Books, Fashion, Home & Garden, Sports",Food,0.2206,Toys,0.2199,Electronics,0.2154
CUST_03883,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_03884,"Beauty, Fashion, Food, Toys",Sports,0.2303,Books,0.2152,Home & Garden,0.2144
CUST_03885,"Electronics, Fashion",Sports,0.2287,Toys,0.2254,Books,0.2182
CUST_03886,"Food, Toys",Sports,0.2341,Home & Garden,0.219,Electronics,0.2181
CUST_03887,"Beauty, Fashion",Sports,0.2265,Food,0.2203,Books,0.2156
CUST_03888,"Books, Electronics",Toys,0.2253,Sports,0.2143,Home & Garden,0.2128
CUST_03889,"Electronics, Toys",Home & Garden,0.2303,Sports,0.2225,Books,0.214
CUST_03890,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_03891,"Beauty, Toys",Electronics,0.2257,Food,0.2248,Home & Garden,0.2225
CUST_03892,"Fashion, Home & Garden, Toys",Sports,0.2232,Electronics,0.2203,Food,0.214
CUST_03893,Electronics,Toys,0.2355,Home & Garden,0.2243,Sports,0.2229
CUST_03894,"Fashion, Food",Sports,0.2403,Toys,0.2199,Books,0.219
CUST_03895,"Books, Sports",Food,0.2304,Fashion,0.229,Toys,0.2186
CUST_03896,Toys,Home & Garden,0.2363,Electronics,0.2355,Food,0.2246
CUST_03897,Food,Sports,0.2463,Beauty,0.2249,Toys,0.2246
CUST_03898,"Beauty, Home & Garden, Sports",Food,0.2243,Toys,0.223,Electronics,0.221
CUST_03899,Books,Fashion,0.2236,Toys,0.2152,Food,0.2144
CUST_03900,"Home & Garden, Sports",Toys,0.2291,Food,0.224,Electronics,0.2236
